localId,TalkerId,Type,SubType,IsSender,CreateTime,Status,StrContent,StrTime,Remark,NickName,Sender
1275634,6,47,0,0,1633856252,,"<msg><emoji fromusername = ""wxid_bw1xnecir2p22"" tousername = ""a33386437"" type=""2"" idbuffer=""media:0_0"" md5=""5b740bccc7f7795abb56f32efa5222f9"" len = ""636117"" productid="""" androidmd5=""5b740bccc7f7795abb56f32efa5222f9"" androidlen=""636117"" s60v3md5 = ""5b740bccc7f7795abb56f32efa5222f9"" s60v3len=""636117"" s60v5md5 = ""5b740bccc7f7795abb56f32efa5222f9"" s60v5len=""636117"" cdnurl = ""http://vweixinf.tc.qq.com/110/20401/stodownload?m=5b740bccc7f7795abb56f32efa5222f9&amp;filekey=30440201010430302e02016e0402535a04203562373430626363633766373739356162623536663332656661353232326639020309b4d5040d00000004627466730000000131&amp;hy=SZ&amp;storeid=323032313037333031333239313630303031386364363161383738363066323631313536303930303030303036653031303034666231&amp;ef=1&amp;bizid=1022"" designerid = """" thumburl = """" encrypturl = ""http://vweixinf.tc.qq.com/110/20402/stodownload?m=0a8afd1fe7c7ceb15fe953553189ce2c&amp;filekey=30440201010430302e02016e0402535a04203061386166643166653763376365623135666539353335353331383963653263020309b4e0040d00000004627466730000000131&amp;hy=SZ&amp;storeid=323032313037333031333239313630303032643164393161383738363066323631313536303930303030303036653032303034666232&amp;ef=2&amp;bizid=1022"" aeskey= ""70cc60e8486145ba93bc52d5b671b163"" externurl = ""http://vweixinf.tc.qq.com/110/20403/stodownload?m=5cdedf7b38561a0ac31b70ca24e4bd4f&amp;filekey=30440201010430302e02016e0402535a04203563646564663762333835363161306163333162373063613234653462643466020301c590040d00000004627466730000000131&amp;hy=SZ&amp;storeid=323032313037333031333239313630303033653531383161383738363066323631313536303930303030303036653033303034666233&amp;ef=3&amp;bizid=1022"" externmd5 = ""bdb433111cc095232aadea4f3267bc27"" width= ""280"" height= ""280"" tpurl= """" tpauthkey= """" attachedtext= """" attachedtextcolor= """" lensid= """" emojiattr= ""ChHlkowg5b+r5LmQIOW8gOW/gw=="" linkid= """" ></emoji> </msg>",2021-10-10 04:57:32,Matteo,Matteo,wxid_bw1xnecir2p22
1275635,6,1,0,1,1633856336,,哈哈哈哈哈哈哈哈哈哈哈哈,2021-10-10 04:58:56,R,R,a33386437
1275636,6,1,0,0,1633856392,,曾经的室友,2021-10-10 04:59:52,Matteo,Matteo,wxid_bw1xnecir2p22
1275637,6,1,0,0,1633856402,,时隔一年我就成了学弟,2021-10-10 05:00:02,Matteo,Matteo,wxid_bw1xnecir2p22
1275638,6,1,0,0,1633856440,,真就弟中弟,2021-10-10 05:00:40,Matteo,Matteo,wxid_bw1xnecir2p22
1275639,6,1,0,1,1633856494,,哈哈哈哈哈哈哈草笑死了,2021-10-10 05:01:34,R,R,a33386437
1275640,6,1,0,1,1633856531,,我在内蒙古考试,2021-10-10 05:02:11,R,R,a33386437
1275641,6,1,0,1,1633856552,,整个呼和浩特估计就我一个sb和我朋友两个人穿了长款羽绒服,2021-10-10 05:02:32,R,R,a33386437
1275642,6,1,0,1,1633856571,,回头率[强][强],2021-10-10 05:02:51,R,R,a33386437
1275643,6,1,0,0,1633856781,,谢谢有被笑到,2021-10-10 05:06:21,Matteo,Matteo,wxid_bw1xnecir2p22
1275644,6,1,0,0,1633868056,,现在可以吗,2021-10-10 08:14:16,Matteo,Matteo,wxid_bw1xnecir2p22
1275645,6,1,0,1,1633868504,,我刚出来吃完饭,2021-10-10 08:21:44,R,R,a33386437
1275646,6,1,0,1,1633868506,,晚饭,2021-10-10 08:21:46,R,R,a33386437
1275647,6,1,0,0,1633868522,,那晚点吧,2021-10-10 08:22:02,Matteo,Matteo,wxid_bw1xnecir2p22
1275648,6,1,0,0,1633868532,,明天也行,2021-10-10 08:22:12,Matteo,Matteo,wxid_bw1xnecir2p22
1275649,6,1,0,1,1633868986,,晚点🉑️,2021-10-10 08:29:46,R,R,a33386437
1275650,6,1,0,1,1633868996,,你几点可,2021-10-10 08:29:56,R,R,a33386437
1275651,6,1,0,0,1633869124,,都可以吧,2021-10-10 08:32:04,Matteo,Matteo,wxid_bw1xnecir2p22
1275652,6,1,0,1,1633869140,,十点多吧,2021-10-10 08:32:20,R,R,a33386437
1275653,6,1,0,1,1633872397,,1,2021-10-10 09:26:37,R,R,a33386437
1275654,6,1,0,0,1633872408,,可以啦？,2021-10-10 09:26:48,Matteo,Matteo,wxid_bw1xnecir2p22
1275655,6,1,0,1,1633872413,,嗯嗯,2021-10-10 09:26:53,R,R,a33386437
1275656,6,1,0,0,1633872443,,好,2021-10-10 09:27:23,Matteo,Matteo,wxid_bw1xnecir2p22
1275657,6,47,0,0,1633873098,,"<msg><emoji fromusername = ""wxid_bw1xnecir2p22"" tousername = ""a33386437"" type=""3"" idbuffer=""media:0_0"" md5=""b780a478cdc0509099cd86388394d560"" len = ""1710"" productid="""" androidmd5=""b780a478cdc0509099cd86388394d560"" androidlen=""1710"" s60v3md5 = ""b780a478cdc0509099cd86388394d560"" s60v3len=""1710"" s60v5md5 = ""b780a478cdc0509099cd86388394d560"" s60v5len=""1710"" cdnurl = ""http://emoji.qpic.cn/wx_emoji/TRXLQXqMaWiadQHoWQ5Y7sORNqPVxmY05FaYqTmdTPibynqcwuhfWibBaRbT8Q1BG0ic/"" designerid = """" thumburl = """" encrypturl = ""http://emoji.qpic.cn/wx_emoji/TRXLQXqMaWiadQHoWQ5Y7sORNqPVxmY05FaYqTmdTPibxHSpFCqaIibT8YmDQTKUnN1/"" aeskey= ""1d9d31c4b4cab3ef7b09533e071d5e5b"" externurl = ""http://emoji.qpic.cn/wx_emoji/TRXLQXqMaWiadQHoWQ5Y7sORNqPVxmY05FaYqTmdTPibzLNEBrUcw1ictsZCxQyJmicB/"" externmd5 = ""a6ad09b924024c98f2f1e7d0e6d3f2d7"" width= ""42"" height= ""51"" tpurl= """" tpauthkey= """" attachedtext= """" attachedtextcolor= """" lensid= """" emojiattr= """" linkid= """" ></emoji> </msg>",2021-10-10 09:38:18,Matteo,Matteo,wxid_bw1xnecir2p22
1275658,6,47,0,1,1633873120,,"<msg><emoji md5=""b041918111daca86ce525d1d60aed45d"" type=""2"" len = ""4449"" width=""160"" height=""158""></emoji><gameext type=""0"" content=""0"" ></gameext></msg>",2021-10-10 09:38:40,R,R,a33386437
1275659,6,1,0,0,1634150732,,明天还得做个采访可以吗,2021-10-13 14:45:32,Matteo,Matteo,wxid_bw1xnecir2p22
1275660,6,47,0,0,1634150739,,"<msg><emoji fromusername = ""wxid_bw1xnecir2p22"" tousername = ""a33386437"" type=""2"" idbuffer=""media:0_0"" md5=""af1e13cc8d2a12c8dd993d18e2593c8f"" len = ""12467"" productid="""" androidmd5=""af1e13cc8d2a12c8dd993d18e2593c8f"" androidlen=""12467"" s60v3md5 = ""af1e13cc8d2a12c8dd993d18e2593c8f"" s60v3len=""12467"" s60v5md5 = ""af1e13cc8d2a12c8dd993d18e2593c8f"" s60v5len=""12467"" cdnurl = ""http://vweixinf.tc.qq.com/110/20401/stodownload?m=af1e13cc8d2a12c8dd993d18e2593c8f&amp;filekey=3043020101042f302d02016e0402535a04206166316531336363386432613132633864643939336431386532353933633866020230b3040d00000004627466730000000131&amp;hy=SZ&amp;storeid=323032313035333131303334333830303063363161366462643265323561373866313566303930303030303036653031303034666231&amp;ef=1&amp;bizid=1022"" designerid = """" thumburl = """" encrypturl = ""http://vweixinf.tc.qq.com/110/20402/stodownload?m=a2a54f5dd5c43c8614a35a8de4de4b57&amp;filekey=3043020101042f302d02016e0402535a04206132613534663564643563343363383631346133356138646534646534623537020230c0040d00000004627466730000000131&amp;hy=SZ&amp;storeid=323032313035333131303334333830303064313362396462643265323561373866313566303930303030303036653032303034666232&amp;ef=2&amp;bizid=1022"" aeskey= ""b5a308f9bf2b415696e57ed11108b61b"" externurl = ""http://vweixinf.tc.qq.com/110/20403/stodownload?m=6b3c0b8451be7cea49e889439f4fdb7a&amp;filekey=3043020101042f302d02016e0402535a0420366233633062383435316265376365613439653838393433396634666462376102020de0040d00000004627466730000000131&amp;hy=SZ&amp;storeid=323032313035333131303334333830303064613463306462643265323561373866313566303930303030303036653033303034666233&amp;ef=3&amp;bizid=1022"" externmd5 = ""709a92af424269166332ca12ff1ccea6"" width= ""72"" height= ""64"" tpurl= """" tpauthkey= """" attachedtext= """" attachedtextcolor= """" lensid= """" emojiattr= """" linkid= """" ></emoji> </msg>",2021-10-13 14:45:39,Matteo,Matteo,wxid_bw1xnecir2p22
1275661,6,1,0,1,1634176876,,好的,2021-10-13 22:01:16,R,R,a33386437
1275662,6,1,0,1,1634176878,,几点,2021-10-13 22:01:18,R,R,a33386437
1275663,6,1,0,0,1634176910,,看你吧,2021-10-13 22:01:50,Matteo,Matteo,wxid_bw1xnecir2p22
1275664,6,1,0,0,1634176939,,什么时候方便,2021-10-13 22:02:19,Matteo,Matteo,wxid_bw1xnecir2p22
1275665,6,1,0,1,1634177973,,我想想,2021-10-13 22:19:33,R,R,a33386437
1275666,6,1,0,1,1634195270,,现在可以,2021-10-14 03:07:50,R,R,a33386437
1275667,6,1,0,1,1634195278,,要不要给你换个采访对象,2021-10-14 03:07:58,R,R,a33386437
1275668,6,1,0,1,1634195281,,我室友也在,2021-10-14 03:08:01,R,R,a33386437
1275669,6,47,0,1,1634195292,,"<msg><emoji md5=""b041918111daca86ce525d1d60aed45d"" type=""2"" len = ""4449"" width=""160"" height=""158""></emoji><gameext type=""0"" content=""0"" ></gameext></msg>",2021-10-14 03:08:12,R,R,a33386437
1275670,6,3,0,0,1634195298,,"<?xml version=""1.0""?>
<msg>
	<img aeskey=""d0cb7c8547810417dc29e364ae9e189d"" encryver=""0"" cdnthumbaeskey=""d0cb7c8547810417dc29e364ae9e189d"" cdnthumburl=""30780201000471306f0201000204d85ec66002032f56c10204a3e5e77302046167d761044a617570696d675f373637666233623539666166306566635f313633343139353239373532395f30313035333161652d363564332d343439362d626163642d376364646431316539353337020401152a010201000400"" cdnthumblength=""4983"" cdnthumbheight=""69"" cdnthumbwidth=""144"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""30780201000471306f0201000204d85ec66002032f56c10204a3e5e77302046167d761044a617570696d675f373637666233623539666166306566635f313633343139353239373532395f30313035333161652d363564332d343439362d626163642d376364646431316539353337020401152a010201000400"" length=""1"" cdnbigimgurl=""30780201000471306f0201000204d85ec66002032f56c10204a3e5e77302046167d761044a617570696d675f373637666233623539666166306566635f313633343139353239373532395f30313035333161652d363564332d343439362d626163642d376364646431316539353337020401152a010201000400"" hdlength=""827196"" md5=""fe6dc0e3323fdc99197a53bc9214c936"" hevc_mid_size=""18333"" />
</msg>",2021-10-14 03:08:18,Matteo,Matteo,wxid_bw1xnecir2p22
1275671,6,1,0,0,1634195307,,还没下课,2021-10-14 03:08:27,Matteo,Matteo,wxid_bw1xnecir2p22
1275672,6,1,0,1,1634195314,,哇哦,2021-10-14 03:08:34,R,R,a33386437
1275673,6,1,0,1,1634195325,,洋文喔,2021-10-14 03:08:45,R,R,a33386437
1275674,6,1,0,1,1634195328,,你是不是很困啊,2021-10-14 03:08:48,R,R,a33386437
1275675,6,1,0,1,1634195333,,那你什么时候下课,2021-10-14 03:08:53,R,R,a33386437
1275676,6,1,0,0,1634195342,,我刚睡醒,2021-10-14 03:09:02,Matteo,Matteo,wxid_bw1xnecir2p22
1275677,6,1,0,1,1634195348,,笑死,2021-10-14 03:09:08,R,R,a33386437
1275678,6,1,0,0,1634195366,,正常应该是35吧,2021-10-14 03:09:26,Matteo,Matteo,wxid_bw1xnecir2p22
1275679,6,1,0,1,1634195369,,ok,2021-10-14 03:09:29,R,R,a33386437
1275680,6,1,0,0,1634197633,,讲了很多,2021-10-14 03:47:13,Matteo,Matteo,wxid_bw1xnecir2p22
1275681,6,1,0,0,1634197641,,又好像什么都没有讲,2021-10-14 03:47:21,Matteo,Matteo,wxid_bw1xnecir2p22
1275682,6,1,0,1,1634197881,,笑死了,2021-10-14 03:51:21,R,R,a33386437
1275683,6,1,0,0,1634197928,,所以等下是你还是你室友哇,2021-10-14 03:52:08,Matteo,Matteo,wxid_bw1xnecir2p22
1275684,6,49,6,0,1634198050,,,2021-10-14 03:54:10,Matteo,Matteo,wxid_bw1xnecir2p22
1275685,6,1,0,0,1634198058,,问题大概就这样,2021-10-14 03:54:18,Matteo,Matteo,wxid_bw1xnecir2p22
1275686,6,1,0,1,1634198125,,哦这次不用40岁了吗,2021-10-14 03:55:25,R,R,a33386437
1275687,6,1,0,0,1634198144,,这次要年轻的女大学生了,2021-10-14 03:55:44,Matteo,Matteo,wxid_bw1xnecir2p22
1275688,6,47,0,0,1634198146,,"<msg><emoji fromusername = ""wxid_bw1xnecir2p22"" tousername = ""a33386437"" type=""2"" idbuffer=""media:0_0"" md5=""af1e13cc8d2a12c8dd993d18e2593c8f"" len = ""12467"" productid="""" androidmd5=""af1e13cc8d2a12c8dd993d18e2593c8f"" androidlen=""12467"" s60v3md5 = ""af1e13cc8d2a12c8dd993d18e2593c8f"" s60v3len=""12467"" s60v5md5 = ""af1e13cc8d2a12c8dd993d18e2593c8f"" s60v5len=""12467"" cdnurl = ""http://vweixinf.tc.qq.com/110/20401/stodownload?m=af1e13cc8d2a12c8dd993d18e2593c8f&amp;filekey=3043020101042f302d02016e0402535a04206166316531336363386432613132633864643939336431386532353933633866020230b3040d00000004627466730000000131&amp;hy=SZ&amp;storeid=323032313035333131303334333830303063363161366462643265323561373866313566303930303030303036653031303034666231&amp;ef=1&amp;bizid=1022"" designerid = """" thumburl = """" encrypturl = ""http://vweixinf.tc.qq.com/110/20402/stodownload?m=a2a54f5dd5c43c8614a35a8de4de4b57&amp;filekey=3043020101042f302d02016e0402535a04206132613534663564643563343363383631346133356138646534646534623537020230c0040d00000004627466730000000131&amp;hy=SZ&amp;storeid=323032313035333131303334333830303064313362396462643265323561373866313566303930303030303036653032303034666232&amp;ef=2&amp;bizid=1022"" aeskey= ""b5a308f9bf2b415696e57ed11108b61b"" externurl = ""http://vweixinf.tc.qq.com/110/20403/stodownload?m=6b3c0b8451be7cea49e889439f4fdb7a&amp;filekey=3043020101042f302d02016e0402535a0420366233633062383435316265376365613439653838393433396634666462376102020de0040d00000004627466730000000131&amp;hy=SZ&amp;storeid=323032313035333131303334333830303064613463306462643265323561373866313566303930303030303036653033303034666233&amp;ef=3&amp;bizid=1022"" externmd5 = ""709a92af424269166332ca12ff1ccea6"" width= ""72"" height= ""64"" tpurl= """" tpauthkey= """" attachedtext= """" attachedtextcolor= """" lensid= """" emojiattr= """" linkid= """" ></emoji> </msg>",2021-10-14 03:55:46,Matteo,Matteo,wxid_bw1xnecir2p22
1275689,6,1,0,1,1634198205,,笑死,2021-10-14 03:56:45,R,R,a33386437
1275690,6,1,0,1,1634198222,,可以,2021-10-14 03:57:02,R,R,a33386437
1275691,6,1,0,1,1634198226,,我另一个室友在,2021-10-14 03:57:06,R,R,a33386437
1275692,6,1,0,1,1634198237,,来吧,2021-10-14 03:57:17,R,R,a33386437
1275693,6,1,0,0,1634198268,,现在吗,2021-10-14 03:57:48,Matteo,Matteo,wxid_bw1xnecir2p22
1275694,6,1,0,1,1634198274,,可以,2021-10-14 03:57:54,R,R,a33386437
1275695,6,1,0,0,1634198300,,我午饭还没吃就可以吃晚饭了,2021-10-14 03:58:20,Matteo,Matteo,wxid_bw1xnecir2p22
1275696,6,1,0,0,1634198422,,我室友在宿舍,2021-10-14 04:00:22,Matteo,Matteo,wxid_bw1xnecir2p22
1275697,6,1,0,0,1634198431,,录清楚,2021-10-14 04:00:31,Matteo,Matteo,wxid_bw1xnecir2p22
1275698,6,1,0,0,1634198435,,不清楚,2021-10-14 04:00:35,Matteo,Matteo,wxid_bw1xnecir2p22
1275699,6,1,0,1,1634198486,,好吧,2021-10-14 04:01:26,R,R,a33386437
1275700,6,1,0,0,1634198498,,可以直接对着问题发语音吗,2021-10-14 04:01:38,Matteo,Matteo,wxid_bw1xnecir2p22
1275701,6,1,0,0,1634198504,,[捂脸],2021-10-14 04:01:44,Matteo,Matteo,wxid_bw1xnecir2p22
1275702,6,1,0,1,1634198519,,可以,2021-10-14 04:01:59,R,R,a33386437
1275703,6,1,0,1,1634198531,,全部问题是吧,2021-10-14 04:02:11,R,R,a33386437
1275704,6,1,0,0,1634198547,,我清楚的记得昨天一点多这个崽种还在和女朋友打电话,2021-10-14 04:02:27,Matteo,Matteo,wxid_bw1xnecir2p22
1275705,6,49,57,0,1634198557,,,2021-10-14 04:02:37,Matteo,Matteo,wxid_bw1xnecir2p22
1275706,6,34,0,1,1634198807,,"<msg><voicemsg voicelength = ""35260""  voiceformat = ""4""  forwardflag = ""0""  endflag = ""1"" /></msg>",2021-10-14 04:06:47,R,R,a33386437
1275707,6,34,0,1,1634198867,,"<msg><voicemsg voicelength = ""24840""  voiceformat = ""4""  forwardflag = ""0""  endflag = ""1"" /></msg>",2021-10-14 04:07:47,R,R,a33386437
1275708,6,34,0,1,1634198913,,"<msg><voicemsg voicelength = ""25880""  voiceformat = ""4""  forwardflag = ""0""  endflag = ""1"" /></msg>",2021-10-14 04:08:33,R,R,a33386437
1275709,6,34,0,1,1634198942,,"<msg><voicemsg voicelength = ""27380""  voiceformat = ""4""  forwardflag = ""0""  endflag = ""1"" /></msg>",2021-10-14 04:09:02,R,R,a33386437
1275710,6,34,0,1,1634198971,,"<msg><voicemsg voicelength = ""35640""  voiceformat = ""4""  forwardflag = ""0""  endflag = ""1"" /></msg>",2021-10-14 04:09:31,R,R,a33386437
1275711,6,34,0,1,1634199016,,"<msg><voicemsg voicelength = ""40480""  voiceformat = ""4""  forwardflag = ""0""  endflag = ""1"" /></msg>",2021-10-14 04:10:16,R,R,a33386437
1275712,6,34,0,1,1634199075,,"<msg><voicemsg voicelength = ""35760""  voiceformat = ""4""  forwardflag = ""0""  endflag = ""1"" /></msg>",2021-10-14 04:11:15,R,R,a33386437
1275713,6,34,0,1,1634199121,,"<msg><voicemsg voicelength = ""27600""  voiceformat = ""4""  forwardflag = ""0""  endflag = ""1"" /></msg>",2021-10-14 04:12:01,R,R,a33386437
1275714,6,34,0,1,1634199158,,"<msg><voicemsg voicelength = ""4620""  voiceformat = ""4""  forwardflag = ""0""  endflag = ""1"" /></msg>",2021-10-14 04:12:38,R,R,a33386437
1275715,6,34,0,1,1634199173,,"<msg><voicemsg voicelength = ""19780""  voiceformat = ""4""  forwardflag = ""0""  endflag = ""1"" /></msg>",2021-10-14 04:12:53,R,R,a33386437
1275716,6,34,0,1,1634199216,,"<msg><voicemsg voicelength = ""46280""  voiceformat = ""4""  forwardflag = ""0""  endflag = ""1"" /></msg>",2021-10-14 04:13:36,R,R,a33386437
1275717,6,34,0,1,1634199319,,"<msg><voicemsg voicelength = ""60040""  voiceformat = ""4""  forwardflag = ""0""  endflag = ""1"" /></msg>",2021-10-14 04:15:19,R,R,a33386437
1275718,6,34,0,1,1634199381,,"<msg><voicemsg voicelength = ""12320""  voiceformat = ""4""  forwardflag = ""0""  endflag = ""1"" /></msg>",2021-10-14 04:16:21,R,R,a33386437
1275719,6,34,0,1,1634199409,,"<msg><voicemsg voicelength = ""17000""  voiceformat = ""4""  forwardflag = ""0""  endflag = ""1"" /></msg>",2021-10-14 04:16:49,R,R,a33386437
1275720,6,34,0,1,1634199436,,"<msg><voicemsg voicelength = ""41640""  voiceformat = ""4""  forwardflag = ""0""  endflag = ""1"" /></msg>",2021-10-14 04:17:16,R,R,a33386437
1275721,6,34,0,1,1634199487,,"<msg><voicemsg voicelength = ""23820""  voiceformat = ""4""  forwardflag = ""0""  endflag = ""1"" /></msg>",2021-10-14 04:18:07,R,R,a33386437
1275722,6,34,0,1,1634199604,,"<msg><voicemsg voicelength = ""34880""  voiceformat = ""4""  forwardflag = ""0""  endflag = ""1"" /></msg>",2021-10-14 04:20:04,R,R,a33386437
1275723,6,1,0,1,1634199668,,我已经笑死了,2021-10-14 04:21:08,R,R,a33386437
1275724,6,47,0,0,1634199679,,"<msg><emoji fromusername = ""wxid_bw1xnecir2p22"" tousername = ""a33386437"" type=""2"" idbuffer=""media:0_0"" md5=""af1e13cc8d2a12c8dd993d18e2593c8f"" len = ""12467"" productid="""" androidmd5=""af1e13cc8d2a12c8dd993d18e2593c8f"" androidlen=""12467"" s60v3md5 = ""af1e13cc8d2a12c8dd993d18e2593c8f"" s60v3len=""12467"" s60v5md5 = ""af1e13cc8d2a12c8dd993d18e2593c8f"" s60v5len=""12467"" cdnurl = ""http://vweixinf.tc.qq.com/110/20401/stodownload?m=af1e13cc8d2a12c8dd993d18e2593c8f&amp;filekey=3043020101042f302d02016e0402535a04206166316531336363386432613132633864643939336431386532353933633866020230b3040d00000004627466730000000131&amp;hy=SZ&amp;storeid=323032313035333131303334333830303063363161366462643265323561373866313566303930303030303036653031303034666231&amp;ef=1&amp;bizid=1022"" designerid = """" thumburl = """" encrypturl = ""http://vweixinf.tc.qq.com/110/20402/stodownload?m=a2a54f5dd5c43c8614a35a8de4de4b57&amp;filekey=3043020101042f302d02016e0402535a04206132613534663564643563343363383631346133356138646534646534623537020230c0040d00000004627466730000000131&amp;hy=SZ&amp;storeid=323032313035333131303334333830303064313362396462643265323561373866313566303930303030303036653032303034666232&amp;ef=2&amp;bizid=1022"" aeskey= ""b5a308f9bf2b415696e57ed11108b61b"" externurl = ""http://vweixinf.tc.qq.com/110/20403/stodownload?m=6b3c0b8451be7cea49e889439f4fdb7a&amp;filekey=3043020101042f302d02016e0402535a0420366233633062383435316265376365613439653838393433396634666462376102020de0040d00000004627466730000000131&amp;hy=SZ&amp;storeid=323032313035333131303334333830303064613463306462643265323561373866313566303930303030303036653033303034666233&amp;ef=3&amp;bizid=1022"" externmd5 = ""709a92af424269166332ca12ff1ccea6"" width= ""72"" height= ""64"" tpurl= """" tpauthkey= """" attachedtext= """" attachedtextcolor= """" lensid= """" emojiattr= """" linkid= """" ></emoji> </msg>",2021-10-14 04:21:19,Matteo,Matteo,wxid_bw1xnecir2p22
1275725,6,1,0,1,1634199685,,结束了,2021-10-14 04:21:25,R,R,a33386437
1275726,6,1,0,0,1634199696,,麻烦了,2021-10-14 04:21:36,Matteo,Matteo,wxid_bw1xnecir2p22
1275727,6,1,0,0,1634199718,,不能干什么给您磕个头吧,2021-10-14 04:21:58,Matteo,Matteo,wxid_bw1xnecir2p22
1275728,6,1,0,0,1634199722,,砰砰砰,2021-10-14 04:22:02,Matteo,Matteo,wxid_bw1xnecir2p22
1275729,6,1,0,1,1634199739,,哈哈哈哈哈哈哈哈哈,2021-10-14 04:22:19,R,R,a33386437
1275730,6,1,0,1,1634199769,,okok,2021-10-14 04:22:49,R,R,a33386437
1275731,6,1,0,1,1634199779,,我真的笑死了,2021-10-14 04:22:59,R,R,a33386437
1275732,6,1,0,0,1634199863,,我当初就不该随大流搞srtp,2021-10-14 04:24:23,Matteo,Matteo,wxid_bw1xnecir2p22
1275733,6,1,0,0,1634199893,,听听讲座就能刷够学分了,2021-10-14 04:24:53,Matteo,Matteo,wxid_bw1xnecir2p22
1275734,6,47,0,0,1634199896,,"<msg><emoji fromusername = ""wxid_bw1xnecir2p22"" tousername = ""a33386437"" type=""2"" idbuffer=""media:0_0"" md5=""af1e13cc8d2a12c8dd993d18e2593c8f"" len = ""12467"" productid="""" androidmd5=""af1e13cc8d2a12c8dd993d18e2593c8f"" androidlen=""12467"" s60v3md5 = ""af1e13cc8d2a12c8dd993d18e2593c8f"" s60v3len=""12467"" s60v5md5 = ""af1e13cc8d2a12c8dd993d18e2593c8f"" s60v5len=""12467"" cdnurl = ""http://vweixinf.tc.qq.com/110/20401/stodownload?m=af1e13cc8d2a12c8dd993d18e2593c8f&amp;filekey=3043020101042f302d02016e0402535a04206166316531336363386432613132633864643939336431386532353933633866020230b3040d00000004627466730000000131&amp;hy=SZ&amp;storeid=323032313035333131303334333830303063363161366462643265323561373866313566303930303030303036653031303034666231&amp;ef=1&amp;bizid=1022"" designerid = """" thumburl = """" encrypturl = ""http://vweixinf.tc.qq.com/110/20402/stodownload?m=a2a54f5dd5c43c8614a35a8de4de4b57&amp;filekey=3043020101042f302d02016e0402535a04206132613534663564643563343363383631346133356138646534646534623537020230c0040d00000004627466730000000131&amp;hy=SZ&amp;storeid=323032313035333131303334333830303064313362396462643265323561373866313566303930303030303036653032303034666232&amp;ef=2&amp;bizid=1022"" aeskey= ""b5a308f9bf2b415696e57ed11108b61b"" externurl = ""http://vweixinf.tc.qq.com/110/20403/stodownload?m=6b3c0b8451be7cea49e889439f4fdb7a&amp;filekey=3043020101042f302d02016e0402535a0420366233633062383435316265376365613439653838393433396634666462376102020de0040d00000004627466730000000131&amp;hy=SZ&amp;storeid=323032313035333131303334333830303064613463306462643265323561373866313566303930303030303036653033303034666233&amp;ef=3&amp;bizid=1022"" externmd5 = ""709a92af424269166332ca12ff1ccea6"" width= ""72"" height= ""64"" tpurl= """" tpauthkey= """" attachedtext= """" attachedtextcolor= """" lensid= """" emojiattr= """" linkid= """" ></emoji> </msg>",2021-10-14 04:24:56,Matteo,Matteo,wxid_bw1xnecir2p22
